Streaking,Unnaturalness,NoiseVisual,DGM Dissimilarity to GT,WMGM Dissimilarity to GT,CALC Dissimilarity to GT,VEINS Dissimilarity to GT,mean visual,rmse,rmse_detrend,rmse_detrend_Tissue,rmse_detrend_Blood,rmse_detrend_DGM,DeviationFromLinearSlope,CalcStreak,DeviationFromCalcMoment,DeviationFromLinearSlope (Log),SSIM,XSIM,HFEN,CC,MI,MAD,GXE,SSIM_detrend,XSIM_detrend,HFEN_detrend,MAD_detrend,GXE_detrend,Offset,Submission Identifier,Number of submission in Stage 2,Sim1,Sim2,Full name of the algorithm,Preferred Acronym,Algorithm-type,Does your algorithm incorporate information derived from magnitude images?,Regularization terms,Did your algorithm use the provided frequency map or the four individual echo phase images?,Publication-ready description of the reconstruction technique,Publications that describe the algorithm,Algorithm publicly available?,"If your algorithm is not yet publicly available, would you be willing to make it available at the end of the challenge?",Specific information about this solution,"Herewith, I permit the QSM Challenge committee  to publish my uploaded files (calculated maps) after the completion of the challenge."
0,0.5,0.16666667,0.16666669,0.3333333,0.16666669,0.16666669,0.22222222,40.13411,43.65532,52.81086,88.16309,21.03563,0.007651091,0.03267656,13.44645,0.011229362,0.969229049712933,0.742975672178646,32.196838,0.91069102,0.46937129,40.83633,68.723801,0.96801439956254,0.741721857017163,32.638893,40.868149,67.442253,-1.43E-10,qm2JVMNaV6,1,qm2JVMNaV6_Sim1_Step1.nii.gz,qm2JVMNaV6_Sim2_Step1.nii.gz,Weak Harmonics QSM,WH-QSM,Spatial-domain iterative reconstruction,Yes,"Total-Variation, L2 norm of Laplacian of harmonic phase",Individual echo phase images,"Background remnants and phase errors near the bounday corrupt QSM reconstructions. By adding an harmonic phase term in the data fidelity term, and a new regularizer by a weak-harmonic penalty we solve an extended functional that decouples these contributions from local magnetization sources.","Carlos Milovic, Berkin Bilgic, Bo Zhao, Christian Langkammer, Cristian Tejos and Julio Acosta-Cabronero. Weak-harmonic regularization for quantitative susceptibility mapping (WH-QSM); Magn Reson Med, 2018;00:1–13. doi: 10.1002/mrm.27483",https://gitlab.com/cmilovic/FANSI-toolbox,Is already publicly available,"All images were zero-padded to 256x256x256.
Phases unwrapped with spatial filter (unwrapPhase - MEDI Toolbox)

Weighted mean of phases, with weights = Magn x TE
Calcification (rejection) mask created by thresholding the mean phase data:  calcification_mask = abs(phase) < 0.5

params.input = mean phase x 4ms
params.weight = dilated mask (2vx) x calcification_mask x magn first echo ([0,1] range)
params.maxOuterIter = 2500   
params.tol_update = 0.01
params.alpha1 = 3.26e-4
params.mu1 = 100*alpha1
parmas.beta = 500
params.muh = 10",Yes (required)
2.3333333,1,0.8333333,0.16666669,0.16666669,1,1,1.3888888,50.21399,55.96969,66.96964,106.3793,26.99233,0.001466513,0.07112429,23.67018,0.052712791,0.978131615579749,0.687924667943154,38.372299,0.8712635,0.39027137,46.598949,98.706116,0.976341771104629,0.684722747029389,40.075249,46.554749,89.54567,5.23E-11,r4RQwkm3Hd,1,r4RQwkm3Hd_Sim1_Step1.nii.gz,r4RQwkm3Hd_Sim2_Step1.nii.gz,Weak Harmonics QSM,WH-QSM,Spatial-domain iterative reconstruction,Yes,"Total-Variation, L2 norm of laplacian of harmonic phase",Frequency map,"Background remnants and phase errors near the bounday corrupt QSM reconstructions. By adding an harmonic phase term in the data fidelity term, and a new regularizer by a weak-harmonic penalty we solve an extended functional that decouples these contributions from local magnetization sources.","Carlos Milovic, Berkin Bilgic, Bo Zhao, Christian Langkammer, Cristian Tejos and Julio Acosta-Cabronero. Weak-harmonic regularization for quantitative susceptibility mapping (WH-QSM); Magn Reson Med, 2018;00:1–13. doi: 10.1002/mrm.27483",https://gitlab.com/cmilovic/FANSI-toolbox,Is already publicly available,"All images were zero-padded to 256x256x256.
params.input = frequency map x 2Pi x 4ms
params.weight = mask x magn first echo ([0,1] range)
params.maxOuterIter = 2500   
params.tol_update = 0.01
params.alpha1 = 3.26e-4
params.mu1 = 100*alpha1
parmas.beta = 500
params.muh = 10",Yes (required)
1.1666666,1.5,0.16666667,0.6666666,1,0.6666666,0.8333333,0.9444444,65.27081,83.02798,112.2564,132.5201,34.90919,0.1506146,0.09972897,41.02431,0.05739287,0.93071877,0.48563625,59.87325300,0.76479089,0.40727183,70.04385400,72.28436300,0.91786097,0.48324010,59.03271500,68.16920500,71.44857800,0.00000000,rjEHqZ7N2X,1,rjEHqZ7N2X_Sim1_Step1.nii.gz,rjEHqZ7N2X_Sim2_Step1.nii.gz,Refined 3D QSM reconstruction network 2,RQSM ,Deep Learning,Yes,None or does not apply,Frequency map,Here we propose an refined residual network for quantitative susceptibility mapping. ,None ,not available yet ,Maybe,network parameters were trained by our human brain MRI data ,Yes (required)
2.6666667,2.1666667,1.8333334,1,0.3333333,1,1,2.2222223,93.13313,81.75432,97.63795,149.9697,47.69529,0.2353921,0.1302684,25.13403,0.27376848,0.929654953451268,0.475891730938853,74.857948,0.77377868,0.40981123,88.469818,186.08568,0.934524146682281,0.559372995494306,57.594711,61.331726,104.10626,-2.53E-17,sgYnn2UlVE,1,sgYnn2UlVE_Sim1_Step1.nii,sgYnn2UlVE_Sim2_Step1.nii,direct Tikhonov (using provided field map),dirTik,Closed-form direct solution,No,L2,,"Susceptibility mapping was performed using direct k-space inversion with Tikhonov regularisation (α = 0.05) [1,2]. Finally, the susceptibility map was scaled using the point-spread function of the Tikhonov kernel similarly to [3].","This implementation of the direct Tikhonov algorithm will be published and disseminated soon.
[1] Kressler B, de Rochefort L, Liu T, Spincemaille P, Jiang Q,Wang Y. Nonlinear regularization for per voxel estimation of magnetic susceptibility distributions from MRI field maps. IEEE Transactions on Medical Imaging 2010;29(2):273.
[2] Wang Y, Liu T. Quantitative susceptibility mapping (QSM): decoding MRI data for a tissue magnetic biomarker. Magnetic Resonance in Medicine 2015;73(1):82–101.
[3] Schweser F, Deistung A, Sommer K, Reichenbach JR. Toward online reconstruction of quantitative susceptibility maps: Superfast dipole inversion. Magnetic Resonance in Medicine 2013;69(6):1581–1593.",,Yes,,Yes (required)
1.3333334,2.8333333,1.6666666,1,1,1,1,1.9444444,549.5899,49.78974,58.92574,104.8426,25.31195,5.362391,0.06850038,173.1126,0.85239172,0.78004608036657,0.092468634064337,503.74371,0.8953023,0.48625419,551.07263,597.07654,0.949827482806561,0.725167768274223,42.039661,43.05793,71.034599,1.77E-10,sO8cqA.zip,0,sO8cqA_Sim1_Step1.nii.gz,sO8cqA_Sim2_Step1.nii.gz,Non Linear TGV FANSI,nlTgvFansi,Spatial-domain iterative reconstruction,Yes,"Total-Variation, Generalized total variation",Frequency map,"Fast Nonlinear Susceptibility Inversion is based on the variable splitting and alternating direction method of multipliers, in which the problem is split into simpler subproblems with closed‐form solutions and a decoupled nonlinear inversion hereby solved with a Newton‐Raphson iterative procedure. Fast nonlinear susceptibility inversion performance was assessed using numerical phantom and in vivo experiments, and was compared against the nonlinear morphology‐enabled dipole inversion method.",Fast nonlinear susceptibility inversion with variational regularization,,Is already publicly available,"I adjusted the regularization parameter of FANSI using a L-curve. Then, I applied this parameter to all the reconstructions using Total Generalized Variation.",Yes (required)
1.1666666,2.6666667,2.1666667,1,1,1,1,2,583.9899,44.36479,50.66643,102.1581,23.41546,5.856367,0.05997264,206.2688,0.86753416,0.77180836976858,0.083903999012337,539.16827,0.91372621,0.50724262,593.53906,649.62994,0.951414041786989,0.770278310784275,40.465969,37.178806,72.981003,1.17E-10,sO8cqD.zip,0,sO8cqD_Sim1_Step1.nii.gz,sO8cqD_Sim2_Step1.nii.gz,Non linear TGV FANSI,nlTGVfansi,Spatial-domain iterative reconstruction,Yes,Generalized total variation,Frequency map,"Fast Nonlinear Susceptibility Inversion is based on the variable splitting and alternating direction method of multipliers, in which the problem is split into simpler subproblems with closed‐form solutions and a decoupled nonlinear inversion hereby solved with a Newton‐Raphson iterative procedure. Fast nonlinear susceptibility inversion performance was assessed using numerical phantom and in vivo experiments, and was compared against the nonlinear morphology‐enabled dipole inversion method.",Fast nonlinear susceptibility inversion with variational regularization,,Is already publicly available,"I adjusted the regularization parameter of FANSI using a L-curve. Then, I applied this parameter to all the reconstructions using Total Variation. ",Yes (required)
0.33333334,1.3333334,0.16666667,0.5,1,0.16666669,0.8333333,0.6111111,68.97473,92.29784,122.0815,177.4617,38.1834,0.1852135,0.09306053,44.86705,0.071686514,0.915058760574357,0.452249180532972,60.972206,0.71713978,0.4104667,72.016869,75.938576,0.919520448563026,0.47102114886618,59.203362,70.782349,75.597359,5.34E-11,SvA010zZI6,1,SvA010zZI6_Sim1_Step1.nii,SvA010zZI6_Sim2_Step1.nii,Contrast Augmented Dual-frame QSMNet,CAD QSMNet,Deep Learning,No,None or does not apply,Individual echo phase images,"An architecture similar to the dual-frame U-net [1] was implemented and trained for reconstruction. Training input data was acquired from 7 healthy subjects and labeled with COSMOS as in [2]. We doubled the dataset by adding chi maps multiplied by 2, whose corresponding local field maps were generated by dipole convolution. Four simulated calcification regions were also added to the augmented map. We used L1 loss and optimized the network with Adam for 23 epochs.","[1] Lee, Dongwook, et al. ""Deep residual learning for accelerated MRI using magnitude and phase networks."" IEEE Transactions on Biomedical Engineering 65.9 (2018): 1985-1995.

[2] Yoon, Jaeyeon, et al. ""Quantitative susceptibility mapping using deep neural network: QSMnet."" NeuroImage 179 (2018): 199-206.",No,Yes,"Adam optimizer: lr=5e-3, beta1=0.9, beta2=0.999, eps=1e-8
Batch size: 12",Yes (required)
0.6666667,1,0.33333334,1,0.8333333,0.3333333,1,0.6666667,45.42369,50.86114,56.40276,121.14720,25.74528,0.13401,0.08542,23.4235,0.011133304,0.939855158289843,0.726735863829829,47.895668,0.89119023,0.4987289,42.029202,71.03064,0.939849362059509,0.728138828078962,47.668713,41.940979,71.176781,6.29E-10,tAEFLsallu,0,tAEFLsallu_Sim1_Step1.nii,tAEFLsallu_Sim2_Step1.nii,FAst Nonlinear Susceptibility Inversion (FANSI) running with nonlinear Total Variation regularization (TV). ,FANSInlTV,Spatial-domain iterative reconstruction,Yes,vector of a gradient,Frequency map,"FAst Nonlinear Susceptibility Inversion (FANSI) method, which based on the variable splitting and alternating direction method of multipliers, in which the problem is split into simpler subproblems with closed-form solutions and a decoupled nonlinear inversion with a Newton-Raphson iterative procedure. We used a nonlinear total variation regularization (TV) with magnitude weight, which is obtained for the vector of a gradient.   ",Fast nonlinear susceptibility inversion with variational regularization,https://onlinelibrary.wiley.com/doi/full/10.1002/mrm.27073,Is already publicly available,"Funtion: no lineal TV (Total Variation regularization).

Weight: Magnitude with the vector of a gradient.

Phase: Frencuency x TE(4) x 2pi

Parameters optimization: Labmda/alpha1 = 4.4x10-4, y muh1 = 100*alpha1
					
Numbers of iterations: 50

Update: 1.0

Zero Padding: size [46 25 25]",Yes (required)
0.6666667,0.6666667,0.16666667,0.5,0.6666666,0.5,0.8333333,0.5,42.18153,46.45919,55.85408,95.43996,24.11716,0.1108434,0.06982252,24.55705,0.0092598479,0.956077955734848,0.744092269852201,40.003731,0.90707612,0.49474245,41.292419,64.54039,0.955861081427531,0.744666011382504,39.851212,41.195377,64.575615,-1.44E-10,TGVmpnl,1,TGVmpnl_Sim1_Step1.nii,TGVmpnl_Sim2_Step1.nii,Fast Nonlinear Susceptibility Inversion,FANSI,Spatial-domain iterative reconstruction,Yes,"L1, Generalized total variation",Individual echo phase images,"Nonlinear quantitative susceptibility mapping algorithm based on the variable splitting and alternating direction method of multipliers. The problem is split into simpler subproblems with closed‐form solutions and a decoupled nonlinear inversion hereby solved with a Newton‐Raphson iterative procedure. FANSI performance was assessed using numerical phantom and in vivo experiments, and was compared against the nonlinear morphology‐enabled dipole inversion method.",Fast nonlinear susceptibility inversion with variational regularization,https://doi.org/10.1002/mrm.27073,Is already publicly available,I used FANSI using a non-linear approach with TGV. The input image was a weighted phase with the magnitude images of all echoes. The regularization parameters were calculated with an L-curve. ,Yes (required)
1,0.5,0.33333334,0.3333333,0.3333333,0.3333333,0.8333333,0.6111111,36.90469,39.56543,45.63404,91.1533,21.36097,0.04201746,0.06281303,19.66087,0.010570555,0.959028040493409,0.804170956078789,37.20356,0.92989296,0.52527678,34.102261,65.336853,0.958885708562505,0.803634964220769,37.402931,33.934334,64.653534,4.63E-10,TVmpnl,1,TVmpnl_Sim1_Step1.nii,TVmpnl_Sim2_Step1.nii,Fast Nonlinear Susceptibility Inversion,FANSI,Spatial-domain iterative reconstruction,Yes,"L1, Total-Variation",Individual echo phase images,"Nonlinear quantitative susceptibility mapping algorithm based on the variable splitting and alternating direction method of multipliers. The problem is split into simpler subproblems with closed‐form solutions and a decoupled nonlinear inversion hereby solved with a Newton‐Raphson iterative procedure. FANSI performance was assessed using numerical phantom and in vivo experiments, and was compared against the nonlinear morphology‐enabled dipole inversion method.",Fast nonlinear susceptibility inversion with variational regularization,https://doi.org/10.1002/mrm.27073,Is already publicly available,"I used FANSI using a non-linear approach with TV. To run it, I made zero-padding to the image in a box of size 256x256x256. The input image was a weighted phase with the magnitude images of all echoes. The regularization parameters were calculated with an L-curve. ",Yes (required)
2.5,1.5,1.5,0.3333333,0,1,1,1.8333334,81.62493,89.99144,113.0078,153.1629,45.3027,0.07793468,0.1132994,27.00659,0.20887566,0.968697784371315,0.486157040829663,49.137077,0.74241114,0.38059539,79.716995,162.39693,0.962870967993355,0.516829362694763,51.227814,67.352066,107.23006,1.09E-10,u1qUWqXjWY,1,u1qUWqXjWY_Sim1_Step1.nii,u1qUWqXjWY_Sim2_Step1.nii,Octave CNN for QSM,OctQSM,Deep Learning,No,None or does not apply,Frequency map,We adopted the concept of octave convolution into our deep network works based on a U-net back bone.  It can reduce the efficiency of deep networks and reduce redundancy of the network architecture. ,"we have plans for publishing it this year, now we are writing the manuscripts. ",,Yes,"we used QSM maps from 100 patients to form our dataset, the codes are accomplished in pytorch framework, with L1 norm as the loss function, learning rate 0.001, adam optimizer, and 40 epoch. ",Yes (required)
0,0,0.5,0.16666669,0,0.16666669,0.16666669,0.16666667,35.12753,36.44275,41.84321,81.28287,22.15027,0.03153014,0.03219165,9.563374,0.031991057,0.96356590099539,0.804279262145258,26.44503,0.93638897,0.51504296,34.192207,79.873535,0.963543704639291,0.809086008145726,27.491991,32.941296,74.753174,-4.38E-11,UhzkoFqLbe,1,UhzkoFqLbe_Sim1_Step1.nii.gz,UhzkoFqLbe_Sim2_Step1.nii.gz,L1 Phase Inconsistency QSM,L1-QSM,Spatial-domain iterative reconstruction,No,Total-Variation,Individual echo phase images,"Phase inconsistencies in the input data generate streaking artifacts. To reduce the influence of such inconsistencies we propose a L1 data fidelity term that models salt and pepper noise, with a variational penalty (TV) as regularizer. The optimization functional is solved using ADMM.",Streaking artifact suppression with a L1 Phase Inconsistency term - Poster presentation at QSM Workshop 2019.,Not yet.,Maybe,"All images were zero-padded to 256x256x256.
Phases unwrapped with spatial filter (unwrapPhase - MEDI Toolbox)

Weighted mean of phases, with weights = Magn x TE
Calcification (rejection) mask created by thresholding the mean phase data:  calcification_mask = abs(phase) < 0.5

params.input = mean phase x 4ms
params.weight = dilated mask (2vx) x calcification_mask
params.maxOuterIter = 300   
params.tol_update = 0.1
params.alpha1 = 2.82e-2
params.mu1 = 100*alpha1",Yes (required)
1.1666666,2.6666667,1.1666666,1,1,0.3333333,0.8333333,1.6666666,96.39838,153.261,251.5834,187.9728,65.57622,0.2579676,0.1268179,43.07096,0.25728336,0.954908571928113,0.149722946766871,73.413605,0.41168451,0.35494158,145.55894,162.18033,0.911532839446497,0.208568744455519,73.07431,103.84916,105.66459,-3.96E-10,urVBXFAeow,1,urVBXFAeow_Sim1_Step1.nii,urVBXFAeow_Sim2_Step1.nii,DeepQSM,DeepQSM,Deep Learning,No,None or does not apply,Frequency map,"The fully convolutional neural network DeepQSM is based on a U-Net and was trained using 100 000 64x64x64 synthetic examples in 91600 steps with 40 examples per step. The synthetic 3D data contained basic geometric shapes (cubes and spheres) and served as label data. Every shape was assigned a susceptibility value drawn from a uniform distribution with -0.2 minimum and 0.2 maximum. The shapes were randomly added to the image, which was then convolved with the dipole kernel.","Bollmann, S., Rasmussen, K.G.B., Kristensen, M., Blendal, R.G., Østergaard, L.R., Plocharski, M., O’Brien, K., Langkammer, C., Janke, A., Barth, M., 2019. DeepQSM - using deep learning to solve the dipole inversion for quantitative susceptibility mapping. NeuroImage 195, 373–383. https://doi.org/10.1016/j.neuroimage.2019.03.060",https://colab.research.google.com/github/brainhack101/IntroDL/blob/master/notebooks/2019/Bollman/Steffen_Bollman_Deep_learning_QSM_tutorial_OHBM.ipynb,Is already publicly available,Identical parameters to publication.,Yes (required)
0.8333333,0.6666667,0.33333334,0.6666666,1,0.16666669,0.8333333,0.6111111,65.53325,83.56197,105.5025,160.1678,34.16175,0.1758773,0.1212728,43.13221,0.081200808,0.919701701698839,0.499982170813896,56.751938,0.7477811,0.42562455,68.975159,74.034851,0.926875485084454,0.513586718577157,55.567024,68.272079,74.933769,2.13E-10,VvuzvIauS6,1,VvuzvIauS6_Sim1_Step1.nii,VvuzvIauS6_Sim2_Step1.nii,Contrast Augmented Dual-frame QSMNet,CAD QSMNet,Deep Learning,No,None or does not apply,Individual echo phase images,"An architecture similar to the dual-frame U-net [1] was implemented and trained for reconstruction. Training input data was acquired from 7 healthy subjects and labeled with COSMOS as in [2]. We doubled the dataset by adding chi maps multiplied by 2, whose corresponding local field maps were generated by dipole convolution. We used L1 loss for the first 25 epochs and then L2 loss for the next 20 epochs. The network was optimized with Adam.","[1] Lee, Dongwook, et al. ""Deep residual learning for accelerated MRI using magnitude and phase networks."" IEEE Transactions on Biomedical Engineering 65.9 (2018): 1985-1995.

[2] Yoon, Jaeyeon, et al. ""Quantitative susceptibility mapping using deep neural network: QSMnet."" NeuroImage 179 (2018): 199-206.",No,Yes,"Adam optimizer: lr=5e-3, beta1=0.9, beta2=0.999, eps=1e-8
Batch size: 12",Yes (required)
3,2.8333333,2,1,0.6666666,1,1,2.6111112,148.8578,128.2222,177.2449,193.7242,51.08039,0.8879079,0.1430629,25.91724,0.48232722,0.880165427046228,0.20166696279975,135.49892,0.61494386,0.23074748,136.09363,246.50552,0.936037695134876,0.323634659096682,71.130798,79.896133,99.580521,1.27E-11,W1WbilA6Lv,0,W1WbilA6Lv_Sim1_Step1.nii.gz,W1WbilA6Lv_Sim2_Step1.nii.gz,TGV QSM,TGV QSM,Hybrid (multiple categories),No,Generalized total variation,Individual echo phase images,"We here use a total-generalized-variation (TGV) based method for QSM reconstruction, which incorporates individual steps of phase unwrapping, background field removal and dipole inversion in a single iteration, thus yielding a robust solution to the reconstruction problem. ",https://www.ncbi.nlm.nih.gov/pubmed/25731991,qsm.neuroimaging.at,Is already publicly available,Only single echo (TE2),Yes (required)
0.8333333,1.3333334,0,1,1,0.3333333,0.6666666,0.7222222,67.88889,87.59468,110.1335,178.2633,35.13218,0.2106867,0.1397422,44.31449,0.10717218,0.911121914837223,0.478402629362644,58.872459,0.74802047,0.41467446,69.53907,74.884033,0.925785932529924,0.51126916072694,56.28669,67.607773,74.371613,-3.68E-11,waXOIrgZog,1,waXOIrgZog_Sim1_Step1.nii,waXOIrgZog_Sim2_Step1.nii,Contrast Augmented Dual-frame QSMNet,CAD QSMNet,Deep Learning,No,None or does not apply,Individual echo phase images,"An architecture similar to the dual-frame U-net [1] was implemented and trained for reconstruction. Training input data was acquired from 7 healthy subjects and labeled with COSMOS as in [2]. We doubled the dataset by adding chi maps multiplied by 2 and 4, whose corresponding local field maps were generated by dipole convolution. We used L1 loss and optimized the network with Adam for 25 epochs. It took around 90 minutes to train one epoch on one NVIDIA GTX1080ti GPU.","[1] Lee, Dongwook, et al. ""Deep residual learning for accelerated MRI using magnitude and phase networks."" IEEE Transactions on Biomedical Engineering 65.9 (2018): 1985-1995.

[2] Yoon, Jaeyeon, et al. ""Quantitative susceptibility mapping using deep neural network: QSMnet."" NeuroImage 179 (2018): 199-206.",No,Yes,"Adam optimizer: lr=5e-3, beta1=0.9, beta2=0.999, eps=1e-8
Batch size: 12",Yes (required)
0.33333334,0.33333334,0.5,0.5,0.6666666,0.16666669,0.3333333,0.3888889,41.74431,45.55337,55.76748,85.98117,31.87639,0.0228405,0.03384567,11.1937,0.023941161,0.927521564700435,0.731122779212751,39.721626,0.90786338,0.49036252,42.071056,77.646576,0.925963695100209,0.731274464174875,40.039474,41.810493,74.401199,-9.29E-11,BnhV1weeRf_1,0,WCMJZ1_Sim1_Step1_1.nii,WCMJZ1_Sim2_Step1_1.nii,Fidelity Imposed Network Edit,FINE,Deep Learning,Yes, implicit Deep Network Prior,Individual echo phase images,"Firstly a field-to-susceptibility reconstruction network is pre-trained based on local field and ground truth susceptibility data pairs. Secondly, given a new test field data, network's weights are updated according to the fidelity cost of network's output.",It's under review now,,Yes,,Yes (required)
0,0.33333334,0.33333334,0.8333333,0.6666666,0.16666669,0.16666669,0.22222222,41.7443,45.55336,55.76748,65.60929,31.87638,0.02284008,0.03384567,11.1937,0.023941161,0.927521564700435,0.731122779212751,39.721626,0.90786338,0.49036252,42.071056,77.646576,0.925963695100209,0.731274464174875,40.039474,41.810493,74.401199,-9.29E-11,BnhV1weeRf,1,WCMJZ1_Sim1_Step1.nii,WCMJZ1_Sim2_Step1.nii,Fidelity Imposed Network Edit,FINE,Deep Learning,Yes, implicit Deep Network Prior,Individual echo phase images,"Firstly a field-to-susceptibility reconstruction network is pre-trained based on local field and ground truth susceptibility data pairs. Secondly, given a new test field data, network's weights are updated according to the fidelity cost of network's output.",It's under review now,,Yes,,Yes (required)
1,0.16666667,1.1666666,0.16666669,0,0.5,0.5,0.7777778,44.73717,47.14432,55.89290,95.96577,26.36553,0.01095,0.06010,15.75715637,0.056970421,0.93733027106318,0.733896004973635,33.710793,0.90310735,0.49312922,43.756248,97.981422,0.938017761607732,0.743714686694858,34.854889,42.179466,86.611938,-8.36E-11,WCMPS1,0,wcmps1_Sim1_Step1.nii,wcmps1_Sim2_Step1.nii,WCMADME,WCMADME,Spatial-domain iterative reconstruction,Yes,"L1, Total-Variation",Individual echo phase images,Iterative reweighed ADMM,Manuscript in preparation,No,Yes,Default nonlinear MEDI regularization term and parameters (lambda=1000),Yes (required)
0.16666667,0.16666667,0.8333333,0.16666669,0,0,0.16666669,0.3888889,40.52518,40.98542,48.82707,78.57334,24.94647,0.02073377,0.01992707,5.66019,0.061434388,0.956470829112196,0.753306903742058,28.855518,0.92307514,0.49066651,40.594135,94.730759,0.956491396297733,0.76473321404782,30.109318,37.769699,82.525887,-7.49E-17,wcmrj11111,1,wcmrj11111_Sim1_Step1.nii,wcmrj11111_Sim2_Step1.nii,Morphology enabled dipole inversion,MEDI,Iterative ,Yes,L1,Individual echo phase images,Nonlinear MEDI, https://doi.org/10.1002/mrm.24272,Yes,Yes,,Yes (required)
0.16666667,0.16666667,0.5,0.16666669,0,0.16666669,0.16666669,0.2777778,39.7888,41.82611,50.32875,74.56068,23.60036,0.01128107,0.028123,10.72388,0.041024812,0.958716280610837,0.766696600489321,29.469482,0.92179918,0.48771533,39.46809,85.909073,0.958430685491524,0.771812619443248,30.603512,38.799671,78.539543,-1.32E-10,wgJwSci4bs,1,wgJwSci4bs_Sim1_Step1.nii,wgJwSci4bs_Sim2_Step1.nii,TFI with auto P and the complex data field modeling,TFIPC ,Spatial-domain iterative reconstruction,Yes,L1,Individual echo phase images,TFI with 1) auto preconditioning and 2) total field estimated from complex multi-echo gradient echo data.  ,Preconditioned total field inversion (TFI) method for quantitative susceptibility mapping (https://doi.org/10.1002/mrm.26331),,Maybe,,Yes (required)
0,0.33333334,0.5,0.16666669,0,0.16666669,0.16666669,0.2777778,37.67952,39.44692,47.94283,76.75808,21.85886,0.02018651,0.02225091,7.45879,0.036609419,0.963105469109541,0.789745869101393,27.471703,0.9298504,0.50273234,37.691399,76.330093,0.963170564344824,0.795011608594278,28.505066,36.921799,70.393219,1.07E-10,WgpBiTiZw9,1,WgpBiTiZw9_Sim1_Step1.nii,WgpBiTiZw9_Sim2_Step1.nii,Multi-echo Complex Total Field Inversion,mcTFI,Spatial-domain iterative reconstruction,Yes,L1,Individual echo phase images,N/A,"Liu, Z. , Kee, Y. , Zhou, D. , Wang, Y. and Spincemaille, P. (2017), Preconditioned total field inversion (TFI) method for quantitative susceptibility mapping. Magn. Reson. Med., 78: 303-315. doi:10.1002/mrm.26331",No,Maybe,,Yes (required)
0.33333334,1.6666666,0.16666667,0.8333333,1,0.3333333,0.8333333,0.7222222,56.74577,65.40707,80.3517,119.5969,35.54784,0.0805847,0.07263391,26.8255,0.083421662,0.910950532838919,0.53605607351095,55.588959,0.83703232,0.43821767,57.539165,72.73027,0.919717748964364,0.579940716187604,52.367348,54.745003,70.764236,8.64E-11,WmFM7vozZq,0,WmFM7vozZq_Sim1_Step1.nii,WmFM7vozZq_Sim2_Step1.nii,N/A,N/A,Deep Learning,No,None or does not apply,Both,"These submissions are computed using variational networks [1,2]. All networks were trained using an L1 loss function, with ADAMW used for optimization with step size and weight decay parameters of 3e-4 and 1e-5 respectively. 179 high-resolution 3D images were used for training and 40 images for testing [3]. Initial susceptibility maps were computed using an LSMR solver using either 1) 5 iterations early exiting when computed without magnitude 2) 1e-3 stopping tolerance and mean of magnitude as damping parameter when using magnitude. Susceptibility maps were computed for each echo as well as the frequency map. The final result was the mean of these maps.","[1] Kobler E, Klatzer T, Hammernik K, Pock T. Variational networks: connecting variational methods and deep learning. InGerman conference on pattern recognition 2017 Sep 13 (pp. 281-293). Springer, Cham. [2] Hammernik K, Klatzer T, Kobler E, Recht MP, Sodickson DK, Pock T, Knoll F. Learning a variational network for reconstruction of accelerated MRI data. Magnetic resonance in medicine. 2018 Jun;79(6):3055-71. [3] Abstract 035: Proximal variational networks: generalizable deep networks for solving the dipole-inversion problem",,Yes,"Proximal variational network proposed in [3]. One learned regularizer on the susceptibility map and a learned proximal operator. Same as above with magnitude LSMR. Parameters - 3 iterations; Regularizer - 11x11x11x96 convolution kernels, stride 2 - 63 radial basis functions; Proximal operator - Resnet - 11x11x11x64 upsampling and downsampling convolution layers, stride 2 - 1 residual block with 3x3x3x64 convolution layers and pre-activation batchnorms with relu activation",Yes (required)
2.3333333,2.5,1.1666666,0.5,1,1,1,2,70.87326,92.75716,115.5299,156.9882,44.29033,0.1156622,0.1169448,30.82048,0.090681784,0.978158691752115,0.516014171269394,52.085072,0.72686827,0.31980014,65.579582,149.69568,0.971950239436179,0.481099724874683,56.65007,66.837761,124.57998,-1.02E-10,x9BSs71ISS_1,0,x9BSs71ISS_Sim1_Step1_1.nii,x9BSs71ISS_Sim2_Step1_1.nii,Dictionary Learning Based Quantitative Susceptibility Mapping,DL-SEU,Spatial-domain iterative reconstruction,Yes,"L1, L2",Frequency map,"The DL-SEU algorithm use a dictionary which construct by magnitude infomation and be constrainted by boundary information in qsm reconstruction step，which could imporve fine features such as vessels and achieve a good performence of RMSE, HFEN and SSIM.","The algorithm include two step, in first step, use dictionary to construct an initialize qsm result, and in second step, use initialize qsm to reconstruct finally qsm result.",,Maybe,"We use different paramaters for fidelity item, dictionary item and different block size of dictionary. ",Yes (required)
